Age,Education_num,marital_status,Occupation,Relationship,Sex,capital_gain,capital_loss,hours_per_week,is_US,Workclass_ Local-gov,Workclass_ Never-worked,Workclass_ Private,Workclass_ Self-emp-inc,Workclass_ Self-emp-not-inc,Workclass_ State-gov,Workclass_ Without-pay,Race_ Asian-Pac-Islander,Race_ Black,Race_ Other,Race_ White
39,10,2,3291,0,1,0,0,40,1,False,False,False,False,True,False,False,False,True,False,False
54,9,2,3650,0,1,0,1848,40,1,False,False,True,False,False,False,False,False,False,False,True
46,9,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
47,9,1,5979,4,0,0,0,32,1,False,False,True,False,False,False,False,False,True,False,False
33,9,0,3291,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
69,10,1,992,1,0,0,0,14,1,False,False,False,False,True,False,False,False,False,False,True
21,10,0,1369,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
27,9,0,1369,2,1,0,0,48,1,False,False,True,False,False,False,False,False,True,False,False
39,9,2,4065,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
23,10,1,3768,1,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
26,11,1,5979,4,0,0,0,36,1,False,False,True,False,False,False,False,False,False,False,True
42,16,2,5979,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,False
36,9,1,4094,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
24,9,0,1597,4,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
35,5,2,3291,0,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
42,9,1,1369,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
37,11,2,4094,0,1,4386,0,44,1,False,False,True,False,False,False,False,False,False,False,True
41,16,2,5979,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
27,11,0,2000,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
42,15,2,5979,0,1,99999,0,50,1,False,False,False,False,True,False,False,False,False,False,True
44,13,2,5979,5,0,0,0,16,1,False,False,True,False,False,False,False,False,False,False,True
18,9,0,3768,3,0,0,0,16,1,False,False,True,False,False,False,False,False,False,False,True
41,13,2,927,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
31,9,2,1369,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,10,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
67,2,1,2000,1,0,2062,0,34,0,False,False,True,False,False,False,False,False,False,False,True
37,10,2,4065,0,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
51,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,10,0,4094,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,False
40,12,2,5979,0,1,7688,0,40,1,False,False,True,False,False,False,False,False,False,False,True
25,9,0,1369,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,11,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
43,9,1,1597,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
23,10,1,992,2,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
44,13,2,4065,0,1,0,1902,50,1,False,False,True,False,False,False,False,False,False,False,True
60,14,1,5979,1,0,0,0,25,1,True,False,False,False,False,False,False,False,False,False,True
38,14,0,5979,1,0,0,1669,55,1,True,False,False,False,False,False,False,False,False,False,True
21,10,0,5979,1,1,0,0,20,1,True,False,False,False,False,False,False,False,False,False,True
18,10,0,3768,3,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
49,13,1,4065,1,0,27828,0,60,1,False,False,True,False,False,False,False,False,True,False,False
43,3,1,147,4,0,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
26,7,0,5979,1,0,0,0,65,1,False,False,True,False,False,False,False,False,False,False,True
36,9,2,1597,0,1,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
31,9,2,1597,5,0,5178,0,35,1,False,False,True,False,False,False,False,False,False,False,True
38,9,1,2000,2,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
43,10,2,992,0,1,0,0,84,1,False,False,False,False,True,False,False,False,False,False,True
58,9,1,3291,4,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
55,9,1,3768,1,0,0,0,29,1,False,False,True,False,False,False,False,False,False,False,True
39,12,1,4065,4,0,0,0,35,0,False,False,True,False,False,False,False,False,True,False,False
38,13,1,5979,1,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
54,9,1,4094,1,1,0,2001,35,1,False,False,False,False,True,False,False,False,False,False,True
57,15,2,5979,0,1,0,0,40,1,False,False,False,True,False,False,False,False,False,False,True
35,12,2,649,0,1,0,0,52,1,True,False,False,False,False,False,False,False,False,False,True
44,15,2,5979,0,1,0,0,60,0,False,False,False,False,True,False,False,True,False,False,False
36,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
58,9,2,4094,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
39,10,0,3291,3,0,0,2205,40,1,False,False,True,False,False,False,False,False,True,False,False
25,15,0,5979,1,0,0,0,8,0,False,False,True,False,False,False,False,False,False,False,True
54,13,2,4065,0,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
23,13,0,927,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
37,10,0,3650,1,1,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
60,12,2,3291,0,1,0,0,40,1,False,False,False,False,False,False,False,False,True,False,False
66,4,1,3291,1,0,0,0,20,1,True,False,False,False,False,False,False,False,False,False,True
36,12,2,2000,0,1,0,0,50,1,False,False,True,False,False,False,False,False,True,False,False
29,9,2,1597,2,1,0,1564,50,0,False,False,False,False,True,False,False,True,False,False,False
29,13,0,3768,3,0,2202,0,40,0,False,False,True,False,False,False,False,True,False,False,False
25,13,1,5979,1,0,0,0,44,1,False,False,True,False,False,False,False,False,False,False,True
62,9,1,5979,1,0,0,0,25,1,False,False,True,False,False,False,False,False,False,False,True
23,10,0,3768,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
38,9,0,3291,3,1,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
33,10,2,1369,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
49,10,2,992,0,1,0,0,60,1,False,False,False,True,False,False,False,False,False,False,True
57,9,2,4065,0,1,0,0,60,1,False,False,False,True,False,False,False,False,False,False,True
57,13,2,4065,0,1,0,0,45,1,True,False,False,False,False,False,False,False,False,False,True
46,10,0,2000,1,0,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
37,14,2,4065,0,1,0,0,70,1,False,False,False,True,False,False,False,False,False,False,True
43,13,2,3650,0,1,0,0,45,1,False,False,False,True,False,False,False,False,False,False,True
26,9,0,3291,1,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
40,11,1,5979,2,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
39,9,0,4094,2,1,0,0,40,1,False,False,False,False,True,False,False,False,False,False,False
39,12,1,3291,4,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
31,10,2,3768,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
31,13,2,2000,0,1,0,0,36,0,False,False,True,False,False,False,False,False,False,True,False
27,13,0,3768,1,0,0,0,40,1,False,False,True,False,False,False,False,False,True,False,False
36,13,2,4065,0,1,0,0,50,0,False,False,False,False,True,False,False,False,False,False,True
40,13,1,927,1,0,8614,0,40,0,True,False,False,False,False,False,False,False,False,False,True
57,9,2,3291,0,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
24,9,0,3291,1,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
30,10,0,3650,1,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
28,8,0,1597,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
22,13,0,4065,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
31,4,0,1369,3,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
33,9,2,3650,0,1,0,0,44,1,False,False,True,False,False,False,False,False,False,False,True
20,10,0,1369,2,1,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
25,8,2,992,0,1,0,0,60,0,False,False,True,False,False,False,False,False,False,True,False
49,10,2,992,0,1,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
21,9,0,3291,3,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
45,13,2,4065,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
36,9,2,4065,0,1,0,0,45,1,True,False,False,False,False,False,False,False,False,False,True
41,3,2,147,1,0,0,0,32,0,False,False,True,False,False,False,False,False,False,False,True
23,13,0,3650,1,1,0,1602,12,1,False,False,True,False,False,False,False,False,False,False,True
47,13,2,4065,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
41,9,1,4065,1,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
30,9,0,1369,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
29,10,0,992,1,1,0,0,40,1,True,False,False,False,False,False,False,False,False,False,True
31,4,1,2000,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
64,5,2,5979,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
55,5,2,2000,2,1,0,0,40,0,False,False,True,False,False,False,False,True,False,False,False
19,9,0,3291,1,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
31,8,2,927,5,0,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
18,7,0,3291,3,1,0,0,8,1,False,False,False,False,False,True,False,False,False,False,True
68,9,1,3650,1,0,0,0,24,1,False,False,True,False,False,False,False,False,False,False,True
50,10,2,5979,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,10,0,4065,4,0,0,0,48,1,True,False,False,False,False,False,False,False,True,False,False
44,15,2,5979,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
58,9,2,3768,5,0,0,0,20,1,False,False,False,False,True,False,False,False,False,False,True
20,9,0,3650,3,0,0,0,20,1,False,False,True,False,False,False,False,False,True,False,False
18,6,0,1369,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
32,9,0,1369,3,0,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
49,9,1,3291,1,0,0,0,40,1,False,False,False,False,True,False,False,False,False,False,True
34,9,2,2000,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
22,9,0,3768,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
40,9,2,3291,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
35,9,2,1369,0,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
26,10,2,3650,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
44,8,2,4065,0,1,0,0,60,0,False,False,False,False,True,False,False,True,False,False,False
55,9,1,4065,1,0,0,0,60,1,False,False,True,False,False,False,False,False,False,False,True
21,11,2,4094,0,1,0,2603,40,1,False,False,True,False,False,False,False,False,False,False,True
54,10,2,4094,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
39,10,0,3768,1,0,2202,0,44,1,True,False,False,False,False,False,False,False,False,False,True
52,9,1,3291,1,1,0,0,38,1,False,False,True,False,False,False,False,False,False,False,True
57,13,2,4094,0,1,0,0,50,1,False,False,False,True,False,False,False,False,False,False,True
67,4,1,5979,1,0,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
58,9,1,3768,4,0,0,0,40,1,False,False,False,False,False,True,False,False,False,False,True
27,10,0,5979,2,1,0,0,16,1,True,False,False,False,False,False,False,False,False,False,True
66,9,2,5979,0,1,0,0,15,1,False,False,True,False,False,False,False,False,False,False,True
41,10,1,2000,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
18,7,0,5979,3,0,0,0,16,1,False,False,True,False,False,False,False,False,False,False,True
58,9,1,4094,4,1,8614,0,52,0,False,False,True,False,False,False,False,False,False,False,True
50,3,1,3291,1,1,0,0,37,0,False,False,True,False,False,False,False,False,False,False,True
31,10,0,4065,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
32,6,1,2000,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
37,10,2,4094,0,1,0,0,45,1,False,False,False,False,True,False,False,False,False,False,True
26,13,2,4065,0,1,0,0,20,1,False,False,False,False,True,False,False,False,False,False,True
33,11,2,927,0,1,0,0,50,1,True,False,False,False,False,False,False,False,False,False,True
35,9,0,3291,4,0,0,0,40,1,False,False,False,False,False,True,False,False,True,False,False
44,13,0,5979,1,0,0,0,45,0,False,False,True,False,False,False,False,False,False,False,True
26,13,0,4094,3,1,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
48,9,1,3768,1,1,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
40,13,0,927,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
62,6,2,3650,0,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
37,15,2,3650,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
18,7,0,3650,3,1,0,0,18,1,False,False,True,False,False,False,False,False,False,False,True
48,9,1,2000,2,0,0,0,38,0,False,False,True,False,False,False,False,False,False,True,False
45,14,2,5979,0,1,0,0,50,1,False,False,True,False,False,False,False,False,False,False,True
35,10,2,3650,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
35,9,1,4094,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
34,9,2,5979,0,1,0,0,51,1,False,False,False,False,True,False,False,False,False,False,True
29,9,2,3291,5,0,0,0,40,0,False,False,True,False,False,False,False,False,False,False,True
19,10,0,3650,3,1,0,0,30,1,False,False,True,False,False,False,False,False,False,False,True
53,10,2,649,0,1,0,0,60,1,False,False,False,False,False,True,False,False,False,False,True
49,10,1,3291,1,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
71,9,1,3650,2,0,0,0,16,1,False,False,True,False,False,False,False,False,False,False,True
38,4,2,4094,0,1,0,0,36,0,False,False,True,False,False,False,False,False,False,False,True
39,14,2,4065,0,1,0,0,45,1,True,False,False,False,False,False,False,False,False,False,True
23,13,0,3768,1,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
29,13,2,3650,0,1,0,0,50,1,False,False,False,True,False,False,False,False,False,False,True
52,3,1,992,4,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
41,10,2,3768,5,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
20,10,0,3291,1,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
30,10,2,927,0,1,0,0,45,1,False,False,True,False,False,False,False,False,False,False,True
56,6,1,3768,4,0,0,0,36,1,False,False,True,False,False,False,False,False,True,False,False
26,9,1,3650,4,0,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
36,9,1,3768,4,0,0,0,40,1,False,False,False,False,False,False,False,False,False,False,True
26,13,0,5979,3,0,0,0,42,1,True,False,False,False,False,False,False,False,True,False,False
58,12,2,2000,0,1,0,1848,40,1,False,False,True,False,False,False,False,False,True,False,False
24,13,0,3768,3,1,0,0,40,1,False,False,True,False,False,False,False,False,False,False,True
41,10,1,3650,1,0,0,0,32,1,False,False,True,False,False,False,False,True,False,False,False
27,10,0,3650,3,1,0,0,35,1,False,False,True,False,False,False,False,False,False,False,True
28,10,1,4065,3,1,0,2339,40,1,False,False,False,False,False,True,False,False,False,False,True
57,9,2,4065,0,1,0,0,40,1,False,False,False,True,False,False,False,False,False,False,True
